rank,uid,nickname,company,net_value,equity,net_profit,profit_rate,max_drawdown,credit_score,total_fee,option_profit,start_date,update_date,start_equity,source
545,36957,雨花石,徽商期货,0.3855,58500.0,-69800.0,-61.45,99.93,0.0,2098.0,1735.0,2026-01-08,2026-02-24,71000.0,niumoney
546,38169,海陆空,宏源期货,0.4045,163000.0,-70300.0,-59.55,71.47,61.64,4505.94,-70900.0,2026-01-05,2026-02-24,2434.39,niumoney
547,42122,重来,宏源期货,0.991,229100.0,-71700.0,-0.9,20.16,77.26,1666.77,21000.0,2026-01-05,2026-02-24,78400.0,niumoney
548,42222,dong,北方期货,0.6704,180300.0,-72100.0,-32.96,55.39,65.67,3623.05,689.7,2026-01-06,2026-02-24,219200.00000000003,niumoney
549,41696,JERRYWU,徽商期货,0.7815,117700.0,-75000.0,-21.85,26.76,69.2,1378.2,-17500.0,2026-01-05,2026-02-24,110600.0,niumoney
550,40175,脸大挡悲伤,中财期货,0.5289,97400.0,-75400.0,-47.11,65.68,63.25,1608.31,-9985.0,2026-01-05,2026-02-24,66900.0,niumoney
551,39602,美程巴巴,中辉期货,0.0257,190.85,-75800.0,-97.43,97.43,58.16,1644.2,-51900.00000000001,2026-01-06,2026-02-24,8074.87,niumoney
552,40398,ccL,长安期货,0.7033,189300.0,-80000.0,-29.67,51.49,66.06,8272.95,-223299.99999999997,2026-01-05,2026-02-24,29200.0,niumoney
553,42322,zz,中财期货,0.9612,2019300.0,-81600.0,-3.88,6.02,44.61,346.39,1595.41,2026-01-09,2026-02-13,2114000.0,niumoney
554,41648,毛丑琳琳,宝城期货,0.8681,551800.0,-83800.00000000001,-13.19,27.19,27.01,970.76,0.0,2026-01-05,2026-02-24,607900.0,niumoney
555,40711,展鹏CTA,永安期货,0.84,451200.0,-85900.0,-16.0,19.3,27.5,3521.28,0.0,2026-01-06,2026-02-24,522600.0,niumoney
556,42323,福州数为 鸳鸯,中州期货,0.9147,926100.0,-86400.0,-8.53,29.84,30.34,7500.01,0.0,2026-01-09,2026-02-24,919200.0,niumoney
557,41687,小胖叔叔,徽商期货,0.0092,820.74,-88800.00000000001,-99.08,99.9,57.36,333.19,720.55,2026-02-04,2026-02-24,89600.00000000001,niumoney
558,40056,自在菩提,华安期货,0.414,73600.0,-95600.0,-58.6,60.61,61.86,3388.49,-175500.0,2026-01-06,2026-02-24,6709.7,niumoney
559,35703,善境投资吴洪涛,冠通期货,1.1336,3316000.0,-103500.0,13.36,47.25,52.16,92495.23,5969.61,2026-01-05,2026-02-13,2525600.0,niumoney
560,41665,毛丑YS,宝城期货,0.6151,166500.0,-108500.0,-38.49,50.22,64.92,790.93,0.0,2026-01-05,2026-02-24,238200.0,niumoney
561,41683,卫东1,徽商期货,0.7562,276300.0,-109700.0,-24.38,36.02,19.26,9875.73,3718.8,2026-01-06,2026-02-13,403000.0,niumoney
562,41068,恋乄疯尘,华鑫期货,0.9039,10.0,-113600.0,-9.61,20.73,28.87,6836.23,0.0,2026-01-06,2026-02-24,703000.0,niumoney
563,40798,FXT_管军,浙商期货,0.9519,2347800.0,-118699.99999999999,-4.81,32.69,33.63,6752.91,0.0,2026-01-06,2026-02-24,1964199.9999999998,niumoney
564,40230,小恶魔,华闻期货,0.1579,28700.0,-123699.99999999999,-84.21,91.14,59.38,5972.36,641.86,2026-01-08,2026-02-24,215700.0,niumoney
565,40716,久度资产,京都期货,0.0102,1341.79,-130000.0,-98.98,98.98,57.42,0.0,0.0,2026-01-05,2026-02-24,131300.0,niumoney
566,39685,静夜观海3,徽商期货,0.8334,512299.99999999994,-131600.0,-16.66,59.63,19.26,488.46,0.0,2026-01-05,2026-02-24,462100.0,niumoney
567,41067,福兴1号,银河期货,0.9349,318000.0,-170500.0,-6.51,25.54,73.29,1123.87,0.0,2026-01-05,2026-02-24,234800.0,niumoney
568,41649,毛丑丽丽,上海中期,0.9162,1915300.0,-175200.0,-8.38,17.66,33.28,2885.81,638.13,2026-01-05,2026-02-24,2022600.0,niumoney
569,36205,小草工作室,一德期货,0.7749,272600.0,-177700.0,-22.51,54.27,15.44,3182.19,-28900.0,2026-01-05,2026-02-25,353100.0,niumoney
570,34373,心若止水,华安期货,0.0,0.66,-178400.0,-100.0,100.0,56.34,395.18,-16100.000000000002,2026-01-05,2026-02-25,174400.0,niumoney
571,40864,WXY_潘老师,东航期货,0.7979,233500.0,-182399.99999999997,-20.21,34.41,68.97,496.07,0.0,2026-01-08,2026-02-24,291700.0,niumoney
572,40763,atm,方正中期,0.8678,1456900.0,-188400.0,-13.22,33.23,22.6,7353.18,43600.0,2026-01-05,2026-02-11,1340200.0,niumoney
573,37820,恩泽投资,新湖期货,0.8489,1158200.0,-208600.0,-15.11,39.95,20.64,13383.68,13600.000000000002,2026-01-06,2026-02-24,1379600.0,niumoney
574,40285,一畅,长安期货,0.1967,119600.00000000001,-223100.0,-80.33,83.26,59.77,6011.55,3425.0,2026-01-05,2026-02-24,142500.0,niumoney
575,42296,牛钱进取1,新湖期货,0.9086,2320200.0,-233299.99999999997,-9.14,17.51,29.51,4060.4,0.0,2026-01-05,2026-02-24,2500000.0,niumoney
576,41644,丑我说席主毛,宝城期货,0.967,4285800.0,-238600.0,-3.3,28.81,35.74,9334.36,0.0,2026-01-05,2026-02-13,3485899.9999999995,niumoney
577,41604,期权小晴,华安期货,1.0,0.0,-270300.0,0.0,0.0,78.65,0.0,0.0,2026-01-05,2026-02-13,-33800.0,niumoney
578,42287,泉州蔡,建信期货,0.9046,2876000.0,-278400.0,-9.54,16.88,28.73,5915.08,4358.82,2026-01-06,2026-02-24,3002700.0,niumoney
579,36956,闲来玩玩,徽商期货,0.0835,20299.999999999996,-294400.0,-91.65,92.07,58.65,90.13,0.0,2026-01-05,2026-02-25,124500.0,niumoney
580,42288,鲁班四号,国泰君安,0.9301,4051800.0,-304400.0,-6.99,13.39,34.36,4526.02,0.0,2026-01-05,2026-02-24,4313300.0,niumoney
581,40514,小赫赫,东航期货,0.6554,639600.0,-336300.0,-34.46,36.02,14.41,844.71,0.0,2026-01-05,2026-02-13,976500.0,niumoney
582,40275,厦门联汇投资,国贸期货,0.9848,224300.0,-358600.0,-1.52,37.69,75.14,112.31,0.0,2026-01-05,2026-02-24,156100.0,niumoney
583,35508,太阳,国联期货,0.3147,70500.0,-369500.0,-68.53,74.28,8.87,7164.38,0.0,2026-01-05,2026-02-25,701500.0,niumoney
584,42321,白昼,东证期货,1.2743,579200.0,-384000.0,27.43,52.46,53.04,35348.88,7182.74,2026-01-07,2026-02-24,930600.0,niumoney
585,41384,牛钱进取6号,海通期货,0.8938,3257100.0,-387100.0,-10.62,14.86,26.91,6617.28,0.0,2026-01-06,2026-02-24,3626800.0,niumoney
586,35165,煤老板操盘1,国联期货,0.8454,2488700.0,-455000.0,-15.46,15.46,0.0,60.35,-1342400.0,2026-02-24,2026-02-25,1601399.9999999998,niumoney
587,35466,水平不行,东航期货,0.3297,723300.0,-492000.0,-67.03,74.62,8.58,676.6,0.0,2026-01-05,2026-02-24,754200.0,niumoney
588,41634,毛主席说我丑,宝城期货,0.9105,6516700.0,-640200.0,-8.95,19.89,27.75,12545.62,0.0,2026-01-05,2026-02-24,6729400.000000001,niumoney
589,38517,哈爱好哈1,盛达期货,0.0017,1431.27,-727600.0,-99.83,99.83,5.0,1479.2,1158.52,2026-01-05,2026-02-25,606500.0,niumoney
590,39634,LAL@2,中衍期货,1.0936,2557400.0,-810400.0000000001,9.36,31.37,47.25,12011.37,584500.0,2026-01-05,2026-02-24,2865899.9999999995,niumoney
591,42089,小笨恒力一号,大连良运,0.0051,0.0,-888600.0,-99.49,99.72,5.25,0.0,2105.19,2026-01-08,2026-02-11,897500.0,niumoney
592,40164,轮回,徽商期货,0.931,55481000.0,-1493500.0,-6.9,23.25,28.97,397162.29,152600.0,2026-01-06,2026-02-24,52214300.0,niumoney
593,34414,东北角1,永安期货,0.6402,2922900.0,-2276900.0,-35.98,43.6,10.78,41431.81,232100.0,2026-01-05,2026-02-25,4450200.0,niumoney
594,42285,Natty,招金期货,0.4439,1581399.9999999998,-3668500.0,-55.61,55.97,8.77,42928.09,0.0,2026-01-05,2026-02-13,5840000.0,niumoney
595,42155,SBCC,海证期货,0.7507,15078000.0,-3745899.9999999995,-24.93,39.94,12.5,46444.23,554200.0,2026-01-06,2026-02-24,19243200.0,niumoney
596,42110,培元,万达期货,0.7948,36729700.0,-6554400.000000001,-20.52,27.56,15.49,190586.15,120300.0,2026-01-05,2026-02-24,36806600.0,niumoney
597,42130,魔都小笨,申银万国,0.8088,38172100.0,-9241000.0,-19.12,20.09,18.33,7428.76,-43800.0,2026-01-05,2026-02-24,48286100.0,niumoney
598,41968,威科夫策略1号,金汇期货,0.0493,13156099.999999998,-17640700.0,-95.07,96.0,4.26,5360.05,0.0,2026-01-05,2026-02-12,8771800.0,niumoney
